sentiment,emotion,urgency,topic,risk_indicator,customer_id
Positive,Neutral,0.5,Service Information,False,2355
Neutral,Confusion,0.3,Service Information,False,2356
Neutral,Confusion,0.6,Technical Support,False,2357
Positive,Satisfaction,0.7,Service Information,False,2358
Neutral,Confusion,0.6,Technical Support,False,2359
Negative,Frustration,0.7,Complaint,True,2360
Neutral,Confusion,0.5,Service Information,False,2361
Neutral,Confusion,0.3,Service Information,False,2362
Neutral,Confusion,0.6,Technical Support,False,2363
Negative,Frustration,0.7,Service Information,False,2364
Positive,Neutral,0.7,Service Information,False,2365
Negative,Frustration,0.8,Complaint,True,2366
Positive,Confusion,0.7,Service Information,False,2367
Negative,Frustration,0.7,Service Information,False,2368
Positive,Satisfaction,0.3,Service Information,False,2369
Neutral,Confusion,0.3,Service Information,False,2370
Negative,Frustration,0.8,Service Information,False,2371
Neutral,Confusion,0.6,Technical Support,False,2372
Neutral,Confusion,0.6,Technical Support,False,2373
Positive,Satisfaction,0.5,Service Information,False,2374
Neutral,Confusion,0.6,Technical Support,False,2375
Neutral,Confusion,0.6,Technical Support,False,2376
Neutral,Frustration,0.6,Service Information,False,2377
Positive,Satisfaction,0.3,Service Information,False,2378
Negative,Frustration,0.8,Complaint,True,2379
Neutral,Frustration,0.6,Service Information,False,2380
Positive,Neutral,0.6,Service Information,False,2381
Neutral,Confusion,0.6,Technical Support,False,2382
Positive,Satisfaction,0.3,Service Information,False,2383
Neutral,Confusion,0.6,Technical Support,False,2384
Neutral,Confusion,0.6,Service Information,False,2385
Negative,Frustration,0.8,Complaint,False,2386
Neutral,Confusion,0.7,Technical Support,False,2387
Neutral,Confusion,0.6,Technical Support,False,2388
Positive,Gratitude,0.3,Service Information,False,2389
Positive,Gratitude,0.1,Complaint,False,2390
Neutral,Confusion,0.8,Service Information,False,2391
Negative,Frustration,0.8,Complaint,True,2392
Negative,Frustration,0.8,Complaint,True,2393
Neutral,Confusion,0.6,Technical Support,False,2394
Neutral,Confusion,0.7,Technical Support,False,2395
Positive,Neutral,0.5,Service Information,False,2396
Positive,Satisfaction,0.6,Service Information,False,2397
Neutral,Confusion,0.6,Service Information,False,2398
Neutral,Confusion,0.7,Service Information,False,2399
Neutral,Confusion,0.6,Technical Support,False,2400
Positive,Neutral,0.6,Service Information,False,2401
Positive,Gratitude,0.3,Service Information,False,2402
Negative,Frustration,0.7,Complaint,True,2403
Neutral,Neutral,0.0,Other,False,2404
Neutral,Confusion,0.7,Technical Support,False,2405
Neutral,Confusion,0.7,Technical Support,False,2406
Positive,Gratitude,0.3,Service Information,False,2407
Neutral,Confusion,0.6,Service Information,False,2408
Neutral,Confusion,0.6,Technical Support,False,2409
Positive,Neutral,0.7,Service Information,False,2410
Neutral,Confusion,0.6,Technical Support,False,2411
Neutral,Frustration,0.7,Service Information,False,2412
Negative,Frustration,1.0,Complaint,True,2413
Neutral,Confusion,0.7,Service Information,False,2414
Positive,Gratitude,0.7,Service Information,False,2415
Neutral,Confusion,0.6,Service Information,False,2416
Positive,Gratitude,0.3,Service Information,False,2417
Positive,Gratitude,0.0,Service Information,False,2418
Neutral,Confusion,0.5,Service Information,False,2419
Neutral,Confusion,0.6,Technical Support,False,2420
Positive,Satisfaction,0.3,Technical Support,False,2421
Positive,Neutral,0.3,Service Information,False,2422
Positive,Satisfaction,0.7,Service Information,False,2423
Neutral,Confusion,0.6,Technical Support,False,2424
Positive,Gratitude,0.0,Service Information,False,2425
Neutral,Neutral,0.5,Technical Support,False,2426
Negative,Frustration,0.8,Complaint,True,2427
Positive,Satisfaction,0.8,Service Information,False,2428
Positive,Satisfaction,0.5,Service Information,False,2429
Neutral,Neutral,0.4,Billing,False,2430
Positive,Neutral,0.4,Service Information,False,2431
Positive,Satisfaction,0.7,Service Information,False,2432
Neutral,Neutral,0.5,Technical Support,False,2433
Neutral,Confusion,0.6,Technical Support,False,2434
Negative,Frustration,0.8,Complaint,False,2435
Positive,Confusion,0.6,Service Information,False,2436
Positive,Satisfaction,0.7,Technical Support,False,2437
Neutral,Confusion,0.6,Technical Support,False,2438
Negative,Frustration,0.8,Service Information,False,2439
Neutral,Confusion,0.7,Technical Support,False,2440
Neutral,Confusion,0.5,Billing,False,2441
Negative,Frustration,0.8,Complaint,True,2442
Positive,Satisfaction,1.0,Service Information,False,2443
Positive,Neutral,0.5,Service Information,False,2444
Positive,Satisfaction,0.3,Service Information,False,2445
Positive,Satisfaction,0.3,Billing,False,2446
Neutral,Neutral,0.5,Service Information,False,2447
Positive,Satisfaction,0.2,Service Information,False,2448
Neutral,Neutral,0.5,Service Information,False,2449
Neutral,Confusion,0.6,Service Information,False,2450
Neutral,Confusion,0.5,Service Information,False,2451
Neutral,Neutral,0.5,Technical Support,False,2452
Negative,Frustration,0.8,Complaint,True,2453
Positive,Satisfaction,0.5,Technical Support,False,2454
Positive,Satisfaction,0.0,Service Information,False,2455
Neutral,Neutral,0.5,Billing,False,2456
Neutral,Confusion,0.6,Technical Support,False,2457
Neutral,Confusion,0.6,Technical Support,False,2458
Positive,Satisfaction,0.7,Service Information,False,2459
Negative,Anger,0.8,Complaint,True,2460
Neutral,Neutral,0.2,Service Information,False,2461
Negative,Frustration,0.7,Complaint,True,2462
Negative,Frustration,0.8,Complaint,True,2463
Neutral,Neutral,0.2,Service Information,False,2464
Positive,Satisfaction,0.5,Service Information,False,2465
Positive,Gratitude,0.5,Service Information,False,2466
Neutral,Confusion,0.7,Technical Support,False,2467
Negative,Frustration,0.7,Complaint,False,2468
Negative,Frustration,0.8,Other,False,2469
Negative,Frustration,0.8,Complaint,True,2470
Negative,Frustration,0.8,Technical Support,False,2471
Positive,Gratitude,0.0,Service Information,False,2472
Neutral,Confusion,0.6,Technical Support,False,2473
Negative,Frustration,0.8,Complaint,True,2474
Neutral,Confusion,0.6,Technical Support,False,2475
Neutral,Confusion,0.6,Service Information,False,2476
Neutral,Neutral,0.5,Technical Support,False,2477
Negative,Frustration,0.8,Complaint,True,2478
Negative,Frustration,0.9,Complaint,True,2479
Positive,Satisfaction,0.3,Service Information,False,2480
Neutral,Confusion,0.6,Technical Support,False,2481
Positive,Satisfaction,0.5,Service Information,False,2482
Neutral,Confusion,0.6,Technical Support,False,2483
Negative,Anger,0.8,Complaint,True,2484
Neutral,Confusion,0.5,Service Information,False,2485
Neutral,Confusion,0.6,Service Information,False,2486
Neutral,Confusion,0.6,Technical Support,False,2487
Positive,Neutral,0.5,Service Information,False,2488
Negative,Frustration,0.8,Complaint,True,2489
Positive,Satisfaction,0.5,Service Information,False,2490
Neutral,Confusion,0.6,Service Information,False,2491
Neutral,Confusion,0.5,Technical Support,False,2492
Neutral,Confusion,0.5,Service Information,False,2493
Neutral,Confusion,0.3,Service Information,False,2494
Positive,Neutral,0.3,Service Information,False,2495
Negative,Frustration,0.8,Technical Support,False,2496
Negative,Frustration,0.9,Service Information,True,2497
Neutral,Confusion,0.6,Technical Support,False,2498
Positive,Gratitude,0.2,Service Information,False,2499
Positive,Neutral,0.3,Complaint,False,2500
Positive,Neutral,0.3,Service Information,False,2501
Neutral,Confusion,0.8,Service Information,False,2502
Negative,Frustration,0.8,Billing,False,2503
Neutral,Confusion,0.6,Technical Support,False,2504
Positive,Satisfaction,0.3,Service Information,False,2505
Positive,Neutral,0.5,Service Information,False,2506
Neutral,Neutral,0.5,Technical Support,False,2507
Neutral,Confusion,0.6,Technical Support,False,2508
Negative,Frustration,0.8,Service Information,False,2509
Neutral,Confusion,0.6,Technical Support,False,2510
Neutral,Confusion,0.6,Technical Support,False,2511
Positive,Neutral,0.2,Service Information,False,2512
Neutral,Confusion,0.6,Technical Support,False,2513
Neutral,Confusion,0.5,Technical Support,False,2514
Negative,Frustration,0.7,Complaint,True,2515
Neutral,Confusion,0.7,Complaint,False,2516
Positive,Gratitude,0.0,Service Information,False,2517
Positive,Satisfaction,0.8,Service Information,False,2518
Neutral,Confusion,0.6,Technical Support,False,2519
Neutral,Confusion,0.6,Technical Support,False,2520
Positive,Satisfaction,0.3,Service Information,False,2521
Neutral,Frustration,0.7,Service Information,False,2522
Neutral,Confusion,0.6,Service Information,False,2523
Negative,Confusion,0.5,Service Information,False,2524
Positive,Satisfaction,0.2,Technical Support,False,2525
Positive,Gratitude,0.3,Service Information,False,2526
Neutral,Frustration,0.7,Complaint,True,2527
Positive,Satisfaction,0.6,Service Information,False,2528
Positive,Satisfaction,0.5,Billing,False,2529
Positive,Satisfaction,0.3,Service Information,False,2530
Neutral,Neutral,0.5,Service Information,False,2531
Neutral,Neutral,0.5,Technical Support,False,2532
Neutral,Confusion,0.5,Service Information,False,2533
Negative,Confusion,0.7,Technical Support,False,2534
Positive,Neutral,0.7,Service Information,False,2535
Neutral,Confusion,0.6,Technical Support,False,2536
Neutral,Confusion,0.5,Service Information,False,2537
Neutral,Neutral,0.5,Technical Support,False,2538
Positive,Satisfaction,0.7,Service Information,False,2539
Neutral,Satisfaction,0.8,Service Information,False,2540
Positive,Gratitude,0.3,Service Information,False,2541
Neutral,Confusion,0.7,Technical Support,False,2542
Positive,Satisfaction,0.2,Service Information,False,2543
Neutral,Confusion,0.6,Technical Support,False,2544
Neutral,Confusion,0.6,Service Information,False,2545
Positive,Satisfaction,0.2,Service Information,False,2546
Negative,Frustration,0.9,Complaint,True,2547
Neutral,Confusion,0.8,Service Information,False,2548
Neutral,Confusion,0.7,Service Information,False,2549
Neutral,Confusion,0.5,Service Information,False,2550
Neutral,Confusion,0.8,Technical Support,False,2551
Neutral,Frustration,0.7,Service Information,False,2552
Neutral,Confusion,0.7,Technical Support,False,2553
Neutral,Neutral,0.5,Technical Support,False,2554
Negative,Frustration,0.8,Complaint,True,2555
Positive,Neutral,0.5,Technical Support,False,2556
Positive,Satisfaction,0.5,Service Information,False,2557
Neutral,Neutral,0.5,Technical Support,False,2558
Neutral,Neutral,0.5,Billing,False,2559
Neutral,Neutral,0.5,Service Information,False,2560
Negative,Confusion,0.7,Service Information,True,2561
Negative,Confusion,0.8,Complaint,False,2562
Neutral,Confusion,0.7,Technical Support,False,2563
Neutral,Confusion,0.6,Service Information,False,2564
Positive,Neutral,0.5,Service Information,False,2565
Positive,Neutral,0.3,Service Information,False,2566
Positive,Satisfaction,0.0,Service Information,False,2567
Neutral,Neutral,0.5,Service Information,False,2568
Neutral,Confusion,0.6,Technical Support,False,2569
Neutral,Confusion,0.7,Technical Support,False,2570
Positive,Neutral,0.7,Service Information,False,2571
Negative,Frustration,0.8,Complaint,True,2572
Neutral,Confusion,0.6,Technical Support,False,2573
Neutral,Confusion,0.6,Technical Support,False,2574
Positive,Satisfaction,0.3,Service Information,False,2575
Neutral,Confusion,0.7,Service Information,False,2576
Positive,Satisfaction,0.4,Service Information,False,2577
Positive,Gratitude,0.5,Service Information,False,2578
Neutral,Confusion,0.5,Technical Support,False,2579
Positive,Neutral,0.7,Service Information,False,2580
Negative,Frustration,0.8,Complaint,True,2581
Negative,Frustration,0.8,Complaint,True,2582
Neutral,Neutral,0.5,Service Information,False,2583
Neutral,Neutral,0.5,Technical Support,False,2584
Positive,Satisfaction,0.5,Service Information,False,2585
Negative,Frustration,0.8,Complaint,True,2586
Positive,Neutral,0.3,Service Information,False,2587
Neutral,Confusion,0.4,Service Information,False,2588
Negative,Anger,0.8,Billing,False,2589
Negative,Confusion,0.7,Service Information,True,2590
Neutral,Confusion,0.6,Service Information,False,2591
Neutral,Confusion,0.6,Technical Support,False,2592
Neutral,Confusion,0.6,Service Information,False,2593
Positive,Satisfaction,0.7,Service Information,False,2594
Negative,Frustration,0.8,Complaint,True,2595
Negative,Frustration,1.0,Complaint,True,2596
Neutral,Satisfaction,0.6,Service Information,False,2597
Neutral,Neutral,0.3,Service Information,False,2598
Positive,Satisfaction,0.3,Service Information,False,2599
Positive,Satisfaction,0.0,Service Information,False,2600
Positive,Satisfaction,0.3,Service Information,False,2601
Positive,Satisfaction,0.3,Service Information,False,2602
Negative,Frustration,0.8,Complaint,True,2603
Neutral,Confusion,0.6,Technical Support,False,2604
Positive,Neutral,0.2,Service Information,False,2605
Positive,Neutral,0.5,Service Information,False,2606
Positive,Gratitude,0.3,Service Information,False,2607
Neutral,Confusion,0.8,Service Information,False,2608
Neutral,Confusion,0.5,Technical Support,False,2609
Positive,Gratitude,0.3,Service Information,False,2610
Negative,Confusion,0.7,Billing,True,2611
Neutral,Confusion,0.7,Technical Support,False,2612
Positive,Satisfaction,0.8,Service Information,False,2613
Neutral,Confusion,0.6,Technical Support,False,2614
Positive,Satisfaction,0.6,Service Information,False,2615
Positive,Neutral,0.8,Service Information,False,2616
Positive,Satisfaction,0.6,Service Information,False,2617
Neutral,Confusion,0.7,Technical Support,False,2618
Positive,Satisfaction,0.3,Service Information,False,2619
Neutral,Neutral,0.5,Service Information,False,2620
Positive,Gratitude,0.0,Service Information,False,2621
Negative,Confusion,0.6,Technical Support,False,2622
Negative,Anger,0.8,Complaint,True,2623
Negative,Frustration,0.8,Complaint,True,2624
Neutral,Neutral,0.5,Billing,False,2625
Neutral,Confusion,0.7,Service Information,False,2626
Negative,Frustration,0.6,Complaint,False,2627
Neutral,Confusion,0.6,Technical Support,False,2628
Positive,Satisfaction,0.3,Service Information,False,2629
Positive,Satisfaction,0.4,Service Information,False,2630
Neutral,Neutral,0.5,Billing,False,2631
Neutral,Confusion,0.7,Technical Support,False,2632
Positive,Satisfaction,0.6,Service Information,False,2633
Neutral,Confusion,0.6,Technical Support,False,2634
Positive,Satisfaction,0.5,Service Information,False,2635
Negative,Frustration,0.8,Complaint,True,2636
Negative,Frustration,0.7,Complaint,True,2637
Positive,Satisfaction,0.5,Billing,False,2638
Positive,Satisfaction,0.8,Service Information,False,2639
Neutral,Satisfaction,0.3,Service Information,False,2640
Positive,Satisfaction,0.1,Service Information,False,2641
Neutral,Confusion,0.7,Service Information,False,2642
Neutral,Confusion,0.6,Technical Support,False,2643
Neutral,Confusion,0.6,Technical Support,False,2644
Neutral,Confusion,0.7,Service Information,False,2645
Positive,Satisfaction,0.5,Service Information,False,2646
Positive,Gratitude,0.8,Service Information,False,2647
Neutral,Confusion,0.6,Technical Support,False,2648
Neutral,Confusion,0.5,Service Information,False,2649
Negative,Frustration,0.9,Complaint,True,2650
Negative,Frustration,0.7,Service Information,False,2651
Neutral,Confusion,0.5,Complaint,False,2652
Positive,Satisfaction,0.3,Service Information,False,2653
Negative,Frustration,0.7,Complaint,True,2654
Positive,Gratitude,0.7,Service Information,False,2655
Positive,Satisfaction,0.7,Service Information,False,2656
Neutral,Confusion,0.5,Service Information,False,2657
Positive,Satisfaction,0.3,Service Information,False,2658
Negative,Frustration,0.9,Complaint,True,2659
Neutral,Confusion,0.6,Technical Support,False,2660
Negative,Frustration,0.8,Service Information,False,2661
Negative,Frustration,0.8,Billing,False,2662
Positive,Satisfaction,0.7,Service Information,False,2663
Neutral,Confusion,0.7,Technical Support,False,2664
Neutral,Frustration,0.7,Complaint,True,2665
Negative,Confusion,0.6,Service Information,False,2666
Positive,Satisfaction,0.7,Service Information,False,2667
Neutral,Confusion,0.6,Technical Support,False,2668
Neutral,Neutral,0.5,Service Information,False,2669
Negative,Frustration,0.8,Technical Support,False,2670
Neutral,Confusion,0.6,Service Information,False,2671
Neutral,Confusion,0.6,Service Information,False,2672
Neutral,Confusion,0.7,Service Information,False,2673
Positive,Satisfaction,0.5,Billing,False,2674
Negative,Frustration,0.8,Complaint,True,2675
Neutral,Neutral,0.5,Service Information,False,2676
Negative,Frustration,0.8,Complaint,True,2677
Neutral,Confusion,0.6,Service Information,False,2678
Neutral,Confusion,0.7,Technical Support,False,2679
Positive,Satisfaction,0.3,Service Information,False,2680
Positive,Gratitude,0.2,Service Information,False,2681
Negative,Frustration,0.8,Complaint,True,2682
Negative,Frustration,0.9,Complaint,True,2683
Positive,Gratitude,0.0,Service Information,False,2684
Neutral,Confusion,0.6,Technical Support,False,2685
Neutral,Confusion,0.7,Service Information,False,2686
Negative,Frustration,0.8,Technical Support,True,2687
Positive,Satisfaction,0.7,Service Information,False,2688
Positive,Satisfaction,0.5,Service Information,False,2689
Positive,Neutral,0.5,Technical Support,False,2690
Positive,Gratitude,0.3,Service Information,False,2691
Positive,Satisfaction,0.3,Billing,False,2692
Neutral,Confusion,0.7,Service Information,False,2693
Neutral,Confusion,0.7,Service Information,False,2694
Neutral,Confusion,0.6,Technical Support,False,2695
Neutral,Neutral,0.5,Technical Support,False,2696
Negative,Anger,0.8,Complaint,True,2697
Neutral,Confusion,0.6,Technical Support,False,2698
Neutral,Neutral,0.5,Billing,False,2699
Neutral,Confusion,0.6,Technical Support,False,2700
Neutral,Neutral,0.5,Technical Support,False,2701
Positive,Gratitude,0.2,Service Information,False,2702
Negative,Frustration,0.9,Complaint,True,2703
Positive,Satisfaction,0.5,Service Information,False,2704
Neutral,Confusion,0.6,Technical Support,False,2705
Positive,Gratitude,1.0,Service Information,False,2706
Negative,Frustration,0.9,Complaint,True,2707
Neutral,Neutral,0.6,Service Information,False,2708
Neutral,Confusion,0.7,Technical Support,False,2709
Positive,Satisfaction,0.5,Service Information,False,2710
Positive,Satisfaction,0.2,Service Information,False,2711
Negative,Confusion,0.8,Service Information,False,2712
Positive,Gratitude,0.7,Service Information,False,2713
Neutral,Confusion,0.7,Service Information,False,2714
Neutral,Confusion,0.8,Technical Support,False,2715
Negative,Frustration,0.9,Complaint,True,2716
Neutral,Confusion,0.5,Service Information,False,2717
Neutral,Confusion,0.6,Technical Support,False,2718
Neutral,Frustration,0.7,Billing,False,2719
Negative,Frustration,0.8,Complaint,True,2720
Positive,Gratitude,0.2,Service Information,False,2721
Neutral,Confusion,0.6,Service Information,False,2722
Neutral,Confusion,0.6,Technical Support,False,2723
Negative,Confusion,0.8,Complaint,True,2724
Negative,Frustration,0.9,Complaint,True,2725
Neutral,Confusion,0.6,Technical Support,False,2726
Neutral,Confusion,0.6,Technical Support,False,2727
Negative,Frustration,0.8,Service Information,False,2728
Neutral,Confusion,0.6,Technical Support,False,2729
Neutral,Neutral,0.4,Technical Support,False,2730
Positive,Gratitude,0.0,Service Information,False,2731
Positive,Neutral,0.7,Service Information,False,2732
Neutral,Confusion,0.5,Technical Support,False,2733
Negative,Frustration,0.9,Complaint,True,2734
Negative,Anger,1.0,Complaint,True,2735
Neutral,Confusion,0.6,Service Information,False,2736
Neutral,Confusion,0.7,Technical Support,False,2737
Positive,Satisfaction,0.2,Service Information,False,2738
Positive,Gratitude,0.7,Service Information,True,2739
Neutral,Confusion,0.7,Service Information,False,2740
Neutral,Confusion,0.6,Service Information,False,2741
Negative,Frustration,0.8,Complaint,True,2742
Negative,Frustration,0.9,Complaint,True,2743
Neutral,Confusion,0.6,Service Information,False,2744
Negative,Frustration,0.8,Complaint,True,2745
Neutral,Neutral,0.5,Technical Support,False,2746
Positive,Neutral,0.6,Service Information,False,2747
Negative,Frustration,0.7,Complaint,False,2748
Positive,Neutral,0.6,Service Information,False,2749
Negative,Frustration,0.9,Complaint,True,2750
Negative,Frustration,0.7,Billing,True,2751
Negative,Frustration,0.8,Complaint,True,2752
Positive,Gratitude,0.6,Service Information,False,2753
Neutral,Frustration,0.7,Complaint,True,2754
Negative,Frustration,0.8,Complaint,True,2755
Neutral,Confusion,0.6,Technical Support,False,2756
Neutral,Confusion,0.7,Service Information,False,2757
Positive,Satisfaction,0.5,Service Information,False,2758
Positive,Satisfaction,0.2,Service Information,False,2759
Positive,Satisfaction,0.5,Service Information,False,2760
Neutral,Frustration,0.9,Billing,True,2761
Negative,Frustration,1.0,Complaint,True,2762
Neutral,Confusion,0.6,Technical Support,False,2763
Neutral,Confusion,0.4,Service Information,False,2764
Negative,Frustration,0.7,Complaint,True,2765
Positive,Gratitude,0.0,Service Information,False,2766
Positive,Satisfaction,0.5,Service Information,False,2767
Neutral,Confusion,0.6,Service Information,False,2768
Neutral,Confusion,0.7,Technical Support,False,2769
Neutral,Confusion,0.5,Service Information,False,2770
Positive,Satisfaction,0.3,Service Information,False,2771
Neutral,Confusion,0.6,Technical Support,False,2772
Neutral,Frustration,0.7,Complaint,True,2773
Positive,Satisfaction,0.5,Service Information,False,2774
Neutral,Confusion,0.6,Technical Support,False,2775
Positive,Satisfaction,0.5,Service Information,False,2776
Neutral,Confusion,0.6,Service Information,False,2777
Positive,Satisfaction,0.5,Service Information,False,2778
Positive,Satisfaction,0.8,Service Information,False,2779
Positive,Satisfaction,0.2,Service Information,False,2780
Neutral,Confusion,0.7,Technical Support,False,2781
Neutral,Confusion,0.8,Service Information,False,2782
Negative,Frustration,0.7,Complaint,False,2783
Positive,Neutral,0.5,Service Information,False,2784
Negative,Frustration,0.8,Complaint,True,2785
Neutral,Confusion,0.7,Service Information,False,2786
Positive,Satisfaction,0.5,Service Information,False,2787
Positive,Satisfaction,0.5,Service Information,False,2788
Neutral,Neutral,0.5,Service Information,False,2789
Neutral,Frustration,0.7,Service Information,False,2790
Neutral,Confusion,0.7,Service Information,False,2791
Negative,Frustration,0.8,Complaint,True,2792
Neutral,Neutral,0.5,Technical Support,False,2793
Negative,Frustration,0.8,Complaint,True,2794
Neutral,Neutral,0.5,Complaint,False,2795
Positive,Satisfaction,0.2,Service Information,False,2796
Positive,Satisfaction,0.4,Service Information,False,2797
Negative,Frustration,0.7,Complaint,True,2798
Neutral,Neutral,0.5,Technical Support,False,2799
Neutral,Confusion,0.7,Technical Support,False,2800
Neutral,Confusion,0.7,Service Information,False,2801
Neutral,Confusion,0.3,Service Information,False,2802
Neutral,Confusion,0.6,Service Information,False,2803
Negative,Frustration,0.7,Service Information,False,2804
Positive,Satisfaction,0.3,Service Information,False,2805
Positive,Gratitude,0.0,Service Information,False,2806
Neutral,Confusion,0.6,Technical Support,False,2807
Neutral,Confusion,0.5,Technical Support,False,2808
Neutral,Confusion,0.6,Technical Support,False,2809
Neutral,Confusion,0.7,Service Information,False,2810
Positive,Satisfaction,0.4,Service Information,False,2811
Neutral,Confusion,0.6,Technical Support,False,2812
Neutral,Confusion,0.7,Billing,False,2813
Neutral,Confusion,0.6,Technical Support,False,2814
Positive,Gratitude,0.0,Service Information,False,2815
Neutral,Confusion,0.7,Service Information,False,2816
Neutral,Confusion,0.6,Technical Support,False,2817
Neutral,Confusion,0.6,Service Information,False,2818
Neutral,Confusion,0.8,Service Information,False,2819
Positive,Gratitude,0.0,Service Information,False,2820
Positive,Satisfaction,0.9,Service Information,False,2821
Negative,Frustration,0.6,Complaint,True,2822
Neutral,Neutral,0.3,Service Information,False,2823
Neutral,Neutral,0.5,Service Information,False,2824
Neutral,Confusion,0.6,Technical Support,False,2825
Positive,Neutral,0.5,Service Information,False,2826
Negative,Frustration,0.7,Service Information,False,2827
Positive,Satisfaction,0.7,Service Information,False,2828
Neutral,Confusion,0.6,Service Information,False,2829
Positive,Satisfaction,0.7,Service Information,False,2830
Positive,Satisfaction,0.5,Service Information,False,2831
Neutral,Confusion,0.6,Technical Support,False,2832
Neutral,Confusion,0.7,Billing,False,2833
Neutral,Confusion,0.7,Billing,False,2834
Positive,Satisfaction,0.6,Technical Support,False,2835
Positive,Neutral,0.5,Service Information,False,2836
Positive,Satisfaction,0.3,Service Information,False,2837
Negative,Frustration,0.7,Complaint,True,2838
Neutral,Neutral,0.5,Billing,False,2839
Neutral,Neutral,0.5,Technical Support,False,2840
Positive,Satisfaction,0.5,Service Information,False,2841
Negative,Frustration,0.8,Complaint,True,2842
Negative,Frustration,0.7,Complaint,True,2843
Neutral,Confusion,0.6,Technical Support,False,2844
Neutral,Neutral,0.5,Technical Support,False,2845
Neutral,Confusion,0.7,Service Information,False,2846
Neutral,Confusion,0.6,Technical Support,False,2847
Neutral,Confusion,0.7,Technical Support,False,2848
Neutral,Confusion,0.7,Technical Support,False,2849
Negative,Frustration,0.8,Complaint,True,2850
Positive,Satisfaction,0.3,Service Information,False,2851
Neutral,Confusion,0.7,Service Information,False,2852
Neutral,Confusion,0.6,Technical Support,False,2853
Negative,Frustration,0.8,Technical Support,False,2854
Positive,Gratitude,0.2,Service Information,False,2855
Neutral,Confusion,0.7,Technical Support,False,2856
Neutral,Confusion,0.7,Service Information,False,2857
Negative,Frustration,0.9,Complaint,True,2858
Positive,Gratitude,0.2,Service Information,False,2859
Negative,Frustration,0.8,Complaint,True,2860
Positive,Satisfaction,0.2,Service Information,False,2861
Neutral,Confusion,0.6,Technical Support,False,2862
Neutral,Confusion,0.6,Technical Support,False,2863
Neutral,Neutral,0.3,Service Information,False,2864
Neutral,Confusion,0.6,Technical Support,False,2865
Positive,Satisfaction,0.3,Service Information,False,2866
Positive,Neutral,0.5,Service Information,False,2867
Neutral,Confusion,0.7,Technical Support,False,2868
Neutral,Confusion,0.6,Technical Support,False,2869
Positive,Satisfaction,1.0,Service Information,False,2870
Negative,Frustration,0.7,Complaint,False,2871
Neutral,Confusion,0.6,Technical Support,False,2872
Negative,Frustration,0.7,Complaint,True,2873
Positive,Satisfaction,0.3,Service Information,False,2874
Neutral,Neutral,0.5,Billing,False,2875
Positive,Satisfaction,0.3,Technical Support,False,2876
Neutral,Confusion,0.7,Service Information,False,2877
Positive,Satisfaction,0.3,Service Information,False,2878
Neutral,Confusion,0.6,Service Information,False,2879
Neutral,Confusion,0.6,Technical Support,False,2880
Positive,Neutral,0.3,Service Information,False,2881
Positive,Satisfaction,0.5,Service Information,False,2882
Neutral,Confusion,0.6,Service Information,False,2883
Neutral,Confusion,0.7,Billing,False,2884
Positive,Gratitude,0.5,Service Information,False,2885
Positive,Satisfaction,0.5,Service Information,False,2886
Positive,Satisfaction,0.7,Service Information,False,2887
Neutral,Confusion,0.7,Service Information,False,2888
Positive,Satisfaction,0.7,Technical Support,False,2889
Positive,Satisfaction,0.3,Service Information,False,2890
Neutral,Confusion,0.6,Service Information,False,2891
Negative,Frustration,0.9,Complaint,True,2892
Positive,Satisfaction,0.8,Service Information,False,2893
Positive,Satisfaction,1.0,Service Information,False,2894
Negative,Frustration,0.7,Complaint,True,2895
Neutral,Confusion,0.8,Service Information,False,2896
Negative,Frustration,0.8,Complaint,True,2897
Neutral,Confusion,0.6,Technical Support,False,2898
Neutral,Confusion,0.4,Service Information,False,2899
Neutral,Confusion,0.6,Service Information,False,2900
Neutral,Confusion,0.6,Technical Support,False,2901
Neutral,Neutral,0.5,Complaint,False,2902
Neutral,Confusion,0.6,Technical Support,False,2903
Positive,Gratitude,0.3,Service Information,False,2904
Neutral,Confusion,0.7,Technical Support,False,2905
Negative,Frustration,0.9,Complaint,True,2906
Neutral,Frustration,0.6,Service Information,False,2907
Neutral,Confusion,0.5,Service Information,False,2908
Neutral,Neutral,0.5,Billing,False,2909
Neutral,Neutral,0.5,Billing,False,2910
Neutral,Confusion,0.7,Technical Support,False,2911
Positive,Satisfaction,0.6,Service Information,False,2912
Positive,Gratitude,0.6,Service Information,False,2913
Positive,Neutral,0.7,Service Information,False,2914
Neutral,Confusion,0.6,Technical Support,False,2915
Neutral,Confusion,0.6,Technical Support,False,2916
Neutral,Confusion,0.6,Service Information,False,2917
Positive,Satisfaction,0.3,Service Information,False,2918
Neutral,Confusion,0.7,Technical Support,False,2919
Negative,Frustration,1.0,Complaint,False,2920
Negative,Frustration,1.0,Complaint,True,2921
Positive,Satisfaction,0.5,Service Information,False,2922
Positive,Satisfaction,0.0,Service Information,False,2923
Positive,Gratitude,0.7,Service Information,False,2924
Positive,Satisfaction,0.3,Service Information,False,2925
Neutral,Confusion,0.7,Service Information,False,2926
Negative,Frustration,0.7,Complaint,True,2927
Positive,Satisfaction,0.3,Service Information,False,2928
Neutral,Confusion,0.7,Complaint,False,2929
Positive,Satisfaction,0.3,Service Information,False,2930
Positive,Gratitude,0.3,Service Information,False,2931
Positive,Satisfaction,0.3,Service Information,False,2932
